cfips,population,year
27127,11554,2023
27129,11317,2023
27131,52223,2023
27133,7215,2023
27135,11606,2023
27137,162031,2023
27139,108824,2023
27141,70895,2023
27143,11433,2023
27145,120609,2023
27147,28029,2023
27149,7593,2023
27151,7532,2023
27153,19061,2023
27155,2655,2023
27157,16745,2023
27159,10323,2023
27161,14527,2023
27163,199818,2023
27165,8446,2023
27167,4991,2023
27169,40873,2023
27171,100797,2023
27173,7412,2023
28001,23513,2023
28003,26890,2023
28005,10091,2023
28007,13474,2023
28009,6070,2023
28011,23514,2023
28013,10286,2023
28015,8165,2023
28017,12828,2023
28019,6471,2023
28021,7184,2023
28023,12205,2023
28025,14458,2023
28027,15915,2023
28029,21895,2023
28031,13937,2023
28033,136226,2023
28035,59467,2023
28037,5908,2023
28039,17773,2023
28041,11013,2023
28043,16397,2023
28045,36536,2023
28047,157443,2023
28049,174880,2023
28051,12865,2023
28053,5834,2023
28055,972,2023
28057,18600,2023
28059,109494,2023
28061,12650,2023
28063,5616,2023
28065,9091,2023
28067,50326,2023
28069,7480,2023
28071,45343,2023
28073,47811,2023
28075,56337,2023
28077,9092,2023
28079,15889,2023
28081,62254,2023
28083,20698,2023
28085,26689,2023
28087,44741,2023
28089,81196,2023
28091,18828,2023
28093,26874,2023
28095,26634,2023
28097,7672,2023
28099,20989,2023
28101,16119,2023
28103,7826,2023
28105,42185,2023
28107,24946,2023
28109,43277,2023
28111,9013,2023
28113,29728,2023
28115,22795,2023
28117,19342,2023
28119,4870,2023
28121,120167,2023
28123,20401,2023
28125,3184,2023
28127,19859,2023
28129,11083,2023
28131,14382,2023
28133,20499,2023
28135,10372,2023
28137,21616,2023
28139,16528,2023
28141,14809,2023
28143,7076,2023
28145,20733,2023
28147,10709,2023
28149,34220,2023
28151,33824,2023
28153,14938,2023
28155,7524,2023
28157,6867,2023
28159,13834,2023
28161,9776,2023
28163,21953,2023
29001,20701,2023
29003,13807,2023
29005,4205,2023
29007,19419,2023
29009,26732,2023
29011,8922,2023
29013,12237,2023
29015,15995,2023
29017,8421,2023
29019,144698,2023
29021,66165,2023
29023,32280,2023
29025,6722,2023
29027,34976,2023
29029,35305,2023
29031,63521,2023
29033,6627,2023
29035,4207,2023
29037,81163,2023
29039,10743,2023
29041,5731,2023
29043,65420,2023
29045,4994,2023
29047,189674,2023
29049,16115,2023
29051,60065,2023
29053,13530,2023
29055,17932,2023
29057,6009,2023
29059,12799,2023
29061,6259,2023
29063,9469,2023
29065,11250,2023
29067,9184,2023
29069,21129,2023
29071,80314,2023
29073,11720,2023
29075,4695,2023
29077,234658,2023
29079,7430,2023
29081,6208,2023
29083,17075,2023
29085,6957,2023
29087,3408,2023
29089,7901,2023
29091,30123,2023
29093,7539,2023
29095,544428,2023
29097,91465,2023
29099,173494,2023
29101,42238,2023
29103,2881,2023
29105,26897,2023
29107,25092,2023
29109,28304,2023
29111,7798,2023
29113,43641,2023
29115,9104,2023
29117,11751,2023
29119,17385,2023
29121,11641,2023
29123,9625,2023
29125,6719,2023
29127,21784,2023
29129,2711,2023
29131,18782,2023
29133,10186,2023
29135,11792,2023
29137,6704,2023
29139,8844,2023
29141,16009,2023
29143,12736,2023
29145,44579,2023
29147,18117,2023
29149,6792,2023
29151,10317,2023
29153,6984,2023
29155,11784,2023
29157,14526,2023
29159,32136,2023
29161,35191,2023
29163,13918,2023
29165,80177,2023
29167,24216,2023
29169,41699,2023
29171,3620,2023
29173,8098,2023
29175,19455,2023
29177,17813,2023
29179,4985,2023
29181,8410,2023
29183,308623,2023
29185,7345,2023
29186,14437,2023
29187,52868,2023
29189,779134,2023
29195,17901,2023
29197,3029,2023
29199,3371,2023
29201,28920,2023
29203,5605,2023
29205,4596,2023
29207,22422,2023
29209,25855,2023
29211,4618,2023
29213,43983,2023
29215,19558,2023
29217,14964,2023
29219,26775,2023
29221,18213,2023
29223,8960,2023
29225,28338,2023
29227,1599,2023
29229,13483,2023
29510,245300,2023
30001,7780,2023
30003,8716,2023
30005,4917,2023
30007,5371,2023
30009,8621,2023
30011,1113,2023
30013,65010,2023
30015,4524,2023
30017,9545,2023
30019,1371,2023
30021,7114,2023
30023,8109,2023
30025,2313,2023
30027,9163,2023
30029,80727,2023
30031,93617,2023
30033,761,2023
30035,9705,2023
30037,683,2023
30039,2737,2023
30041,11719,2023
30043,9587,2023
30045,1534,2023
30047,23777,2023
30049,55171,2023
30051,1496,2023
30053,16061,2023
30055,1464,2023
30057,7173,2023
30059,1594,2023
30061,3621,2023
30063,95397,2023
30065,3896,2023
30067,14136,2023
30069,358,2023
30071,3229,2023
30073,4561,2023
30075,1400,2023
30077,5902,2023
30079,937,2023
30081,35428,2023
30083,8472,2023
30085,7177,2023
30087,6096,2023
30089,10134,2023
30091,2794,2023
30093,27789,2023
30095,6994,2023
30097,2935,2023
30099,4645,2023
30101,4003,2023
30103,576,2023
30105,5781,2023
30107,1648,2023
30109,751,2023
30111,125030,2023
31001,23725,2023
31003,4793,2023
31005,337,2023
31007,489,2023
31009,298,2023
31011,4115,2023
31013,8068,2023
31015,1465,2023
31017,2196,2023
31019,38149,2023
31021,5157,2023
31023,6362,2023
31025,20184,2023
31027,6237,2023
31029,2811,2023
31031,4182,2023
31033,7342,2023
31035,4585,2023
31037,7342,2023
31039,6783,2023
31041,8045,2023
31043,15042,2023
31045,6816,2023
31047,17436,2023
31049,1510,2023
31051,4212,2023
31053,28092,2023
31055,430015,2023
31057,1438,2023
31059,4431,2023
31061,2330,2023
31063,2012,2023
31065,3595,2023
31067,16778,2023
31069,1369,2023
31071,1479,2023
31073,1472,2023
31075,529,2023
31077,1700,2023
31079,45293,2023
31081,7135,2023
31083,2446,2023
31085,671,2023
31087,1973,2023
31089,7638,2023
31091,554,2023
31093,4867,2023
31095,5626,2023
31097,4258,2023
31099,4911,2023
31101,6550,2023
31103,713,2023
31105,2842,2023
31107,6333,2023
31109,247044,2023
31111,26556,2023
31113,610,2023
31115,508,2023
31117,395,2023
31119,26443,2023
31121,5953,2023
31123,3503,2023
31125,2581,2023
31127,5515,2023
31129,3279,2023
31131,12025,2023
31133,1984,2023
31135,2155,2023
31137,6788,2023
31139,5403,2023
31141,25117,2023
31143,4026,2023
31145,8151,2023
31147,6221,2023
31149,1027,2023
31151,10683,2023
31153,136887,2023
31155,16541,2023
31157,27144,2023
31159,13463,2023
31161,3997,2023
31163,2364,2023
31165,836,2023
31167,4386,2023
31169,3843,2023
31171,467,2023
31173,4322,2023
31175,3133,2023
31177,15700,2023
31179,7668,2023
31181,2671,2023
31183,612,2023
31185,10838,2023
32001,19459,2023
32003,1713530,2023
32005,41151,2023
32007,39050,2023
32009,885,2023
32011,1097,2023
32013,12634,2023
32015,4251,2023
32017,3688,2023
32019,45749,2023
32021,3671,2023
32023,41662,2023
32027,5551,2023
32029,3364,2023
32031,375939,2023
32033,7484,2023
32510,46043,2023
33001,51723,2023
33003,42143,2023
33005,62630,2023
33007,26326,2023
33009,76305,2023
33011,334681,2023
33013,123758,2023
33015,252291,2023
33017,106617,2023
33019,35086,2023
34001,215545,2023
34003,749837,2023
34005,363832,2023
34007,401882,2023
34009,78679,2023
34011,117366,2023
34013,648678,2023
34015,234916,2023
34017,566884,2023
34019,103969,2023
34021,302290,2023
34023,670903,2023
34025,505924,2023
34027,400996,2023
34029,475570,2023
34031,396153,2023
34033,50693,2023
34035,268807,2023
34037,115997,2023
34039,436808,2023
34041,87853,2023
35001,528737,2023
35003,3118,2023
35005,47971,2023
35006,20895,2023
35007,10125,2023
35009,35773,2023
35011,1148,2023
35013,164674,2023
35015,44730,2023
35017,22630,2023
35019,3615,2023
35021,464,2023
35023,3286,2023
35025,50632,2023
35027,16573,2023
35028,14932,2023
35029,18456,2023
35031,52020,2023
35033,3745,2023
35035,51706,2023
35037,6700,2023
35039,30993,2023
35041,14532,2023
35043,113243,2023
35045,90415,2023
35047,22382,2023
35049,126303,2023
35051,9679,2023
35053,12854,2023
35055,28313,2023
35057,11927,2023
35059,3272,2023
35061,58197,2023
36001,256568,2023
36003,37126,2023
36005,1102318,2023
36007,159814,2023
36009,60010,2023
36011,61519,2023
36013,101801,2023
36015,66367,2023
36017,37498,2023
36019,65613,2023
36021,51054,2023
36023,37940,2023
36025,37225,2023
36027,240280,2023
36029,755981,2023
36031,31459,2023
36033,38711,2023
36035,42677,2023
36037,46383,2023
36039,40134,2023
36041,4359,2023
36043,48025,2023
36045,89102,2023
36047,2090262,2023
36049,20476,2023
36051,51168,2023
36053,55427,2023
36055,599304,2023
36057,38065,2023
36059,1089583,2023
36061,1427229,2023
36063,169926,2023
36065,182310,2023
36067,373142,2023
36069,89564,2023
36071,295794,2023
36073,32779,2023
36075,93113,2023
36077,49530,2023
36079,78563,2023
36081,1908997,2023
36083,129637,2023
36085,384860,2023
36087,239574,2023
36089,86781,2023
36091,188199,2023
36093,123184,2023
36095,24595,2023
36097,14485,2023
36099,27088,2023
36101,73708,2023
36103,1200757,2023
36105,61525,2023
36107,38426,2023
36109,90447,2023
36111,149731,2023
36113,53753,2023
36115,49909,2023
36117,71710,2023
36119,780097,2023
36121,32522,2023
36123,19165,2023
37001,131430,2023
37003,29101,2023
37005,9046,2023
37007,17767,2023
37009,21973,2023
37011,15165,2023
37013,35906,2023
37015,14995,2023
37017,23883,2023
37019,113736,2023
37021,217664,2023
37023,71462,2023
37025,164492,2023
37027,64341,2023
37029,7959,2023
37031,56055,2023
37033,18540,2023
37035,124397,2023
37037,60064,2023
37039,23842,2023
37041,10951,2023
37043,9144,2023
37045,76849,2023
37047,40676,2023
37049,79374,2023
37051,250100,2023
37053,21456,2023
37055,29855,2023
37057,130971,2023
37059,33460,2023
37061,37836,2023
37063,254106,2023
37065,38300,2023
37067,292736,2023
37069,52684,2023
37071,174829,2023
37073,8487,2023
37075,6470,2023
37077,48322,2023
37079,16372,2023
37081,416850,2023
37083,38658,2023
37085,98461,2023
37087,50446,2023
37089,93716,2023
37091,17890,2023
37093,37893,2023
37095,3741,2023
37097,141679,2023
37099,35711,2023
37101,157581,2023
37103,7570,2023
37105,47509,2023
37107,42734,2023
37109,67542,2023
37111,35560,2023
37113,29946,2023
37115,17402,2023
37117,17641,2023
37119,842749,2023
37121,12195,2023
37123,20216,2023
37125,77236,2023
37127,73700,2023
37129,183676,2023
37131,14762,2023
37133,152443,2023
37135,118761,2023
37137,10447,2023
37139,31355,2023
37141,46542,2023
37143,10538,2023
37145,30846,2023
37147,133966,2023
37149,16264,2023
37151,111225,2023
37153,33125,2023
37155,88866,2023
37157,72381,2023
37159,113238,2023
37161,51365,2023
37163,44800,2023
37165,26430,2023
37167,48586,2023
37169,36172,2023
37171,56168,2023
37173,10887,2023
37175,27765,2023
37177,2935,2023
37179,172748,2023
37181,32425,2023
37183,847803,2023
37185,15449,2023
37187,8904,2023
37189,47156,2023
37191,89535,2023
37193,52793,2023
37195,60582,2023
37197,29388,2023
37199,14959,2023
38001,1722,2023
38003,8696,2023
38005,3886,2023
38007,647,2023
38009,5025,2023
38011,2276,2023
38013,1612,2023
38015,74723,2023
38017,141510,2023
38019,2906,2023
38021,3790,2023
38023,1691,2023
38025,3117,2023
38027,1845,2023
38029,2680,2023
38031,2623,2023
38033,1435,2023
38035,57475,2023
38037,1835,2023
38039,1780,2023
38041,1989,2023
38043,1792,2023
38045,3203,2023
38047,1435,2023
38049,4131,2023
38051,2103,2023
38053,9302,2023
38055,7609,2023
38057,6448,2023
38059,25290,2023
38061,6926,2023
38063,2416,2023
38065,1385,2023
38067,5421,2023
38069,3120,2023
38071,8844,2023
38073,4375,2023
38075,1726,2023
38077,12845,2023
38079,8214,2023
38081,3031,2023
38083,1110,2023
38085,2522,2023
38087,618,2023
38089,23756,2023
38091,1446,2023
38093,17218,2023
38095,1711,2023
38097,6172,2023
38099,8158,2023
38101,53047,2023
38103,3151,2023
38105,27098,2023
39001,20894,2023
39003,78607,2023
39005,40763,2023
39007,76108,2023
39009,53760,2023
39011,35037,2023
39013,54321,2023
39015,33622,2023
39017,296271,2023
39019,21322,2023
39021,30052,2023
39023,105252,2023
39025,159866,2023
39027,32305,2023
39029,81373,2023
39031,27911,2023
39033,32717,2023
39035,1000135,2023
39037,39395,2023
39039,29494,2023
39041,155942,2023
39043,60081,2023
39045,119534,2023
39047,22026,2023
39049,1005778,2023
39051,32602,2023
39053,22576,2023
39055,73525,2023
39057,132303,2023
39059,30015,2023
39061,635504,2023
39063,58377,2023
39065,23829,2023
39067,11514,2023
39069,21122,2023
39071,32772,2023
39073,22001,2023
39075,30431,2023
39077,44417,2023
39079,24758,2023
39081,52755,2023
39083,48030,2023
39085,185686,2023
39087,45654,2023
39089,136147,2023
39091,35353,2023
39093,242827,2023
39095,331142,2023
39097,34920,2023
39099,182538,2023
39101,51584,2023
39103,141014,2023
39105,17307,2023
39107,31200,2023
39109,82794,2023
39111,10727,2023
39113,416587,2023
39115,10998,2023
39117,27052,2023
39119,66648,2023
39121,11503,2023
39123,32975,2023
39125,14346,2023
39127,27133,2023
39129,45870,2023
39131,20802,2023
39133,131636,2023
39135,31806,2023
39137,25541,2023
39139,97214,2023
39141,60718,2023
39143,45864,2023
39145,58110,2023
39147,43019,2023
39149,36222,2023
39151,293541,2023
39153,426603,2023
39155,160351,2023
39157,71482,2023
39159,46466,2023
39161,22018,2023
39163,9997,2023
39165,180707,2023
39167,47993,2023
39169,88289,2023
39171,28599,2023
39173,104934,2023
39175,16920,2023
40001,14480,2023
40003,4581,2023
40005,10906,2023
40007,3768,2023
40009,17124,2023
40011,6811,2023
40013,34991,2023
40015,20434,2023
40017,111727,2023
40019,35980,2023
40021,36836,2023
40023,10798,2023
40025,1709,2023
40027,229460,2023
40029,4033,2023
40031,92494,2023
40033,4317,2023
40035,11044,2023
40037,54783,2023
40039,21428,2023
40041,32348,2023
40043,3302,2023
40045,2938,2023
40047,46989,2023
40049,19414,2023
40051,41613,2023
40053,3172,2023
40055,4432,2023
40057,1925,2023
40059,2490,2023
40061,8915,2023
40063,10126,2023
40065,18634,2023
40067,4075,2023
40069,7949,2023
40071,32936,2023
40073,10982,2023
40075,6477,2023
40077,7475,2023
40079,36524,2023
40081,25619,2023
40083,37698,2023
40085,7608,2023
40087,30658,2023
40089,23092,2023
40091,15251,2023
40093,5760,2023
40095,11784,2023
40097,30042,2023
40099,10611,2023
40101,50426,2023
40103,8306,2023
40105,7305,2023
40107,8824,2023
40109,588124,2023
40111,28249,2023
40113,36124,2023
40115,22877,2023
40117,11965,2023
40119,66118,2023
40121,33877,2023
40123,28858,2023
40125,55112,2023
40127,8496,2023
40129,2611,2023
40131,72416,2023
40133,17872,2023
40135,30181,2023
40137,32969,2023
40139,15369,2023
40141,5380,2023
40143,495768,2023
40145,61019,2023
40147,39747,2023
40149,8249,2023
40151,6784,2023
40153,15497,2023
41001,13166,2023
41003,79276,2023
41005,328346,2023
41007,33146,2023
41009,41416,2023
41011,52699,2023
41013,19321,2023
41015,19902,2023
41017,156072,2023
41019,89045,2023
41021,1617,2023
41023,5960,2023
41025,5932,2023
41027,18296,2023
41029,175853,2023
41031,18526,2023
41033,70458,2023
41035,53864,2023
41037,6548,2023
41039,310588,2023
41041,41445,2023
41043,98428,2023
41045,23333,2023
41047,259561,2023
41049,8678,2023
41051,659586,2023
41053,66791,2023
41055,1425,2023
41057,22008,2023
41059,59367,2023
41061,20438,2023
41063,5961,2023
41065,20649,2023
41067,461425,2023
41069,1200,2023
41071,83365,2023
42001,82854,2023
42003,1010566,2023
42005,53223,2023
42007,135372,2023
42009,38333,2023
42011,330927,2023
42013,97855,2023
42015,46842,2023
42017,512214,2023
42019,154024,2023
42021,107974,2023
42023,3821,2023
42025,52344,2023
42027,134968,2023
42029,410764,2023
42031,30419,2023
42033,65858,2023
42035,30084,2023
42037,53395,2023
42039,66877,2023
42041,204487,2023
42043,219630,2023
42045,446478,2023
42047,24963,2023
42049,213733,2023
42051,104322,2023
42053,6593,2023
42055,120735,2023
42057,11616,2023
42059,29168,2023
42061,36419,2023
42063,68395,2023
42065,34904,2023
42067,18258,2023
42069,170941,2023
42071,420239,2023
42073,68957,2023
42075,109808,2023
42077,287177,2023
42079,259497,2023
42081,90604,2023
42083,32493,2023
42085,89532,2023
42087,35729,2023
42089,134967,2023
42091,666170,2023
42093,14444,2023
42095,249009,2023
42097,73620,2023
42099,36008,2023
42101,1248317,2023
42103,47968,2023
42105,13062,2023
42107,114653,2023
42109,31516,2023
42111,60797,2023
42113,5309,2023
42115,31524,2023
42117,32853,2023
42119,35350,2023
42121,40988,2023
42123,31175,2023
42125,167836,2023
42127,42717,2023
42129,289507,2023
42131,21250,2023
42133,353736,2023
44001,41168,2023
44003,137481,2023
44005,71268,2023
44007,520882,2023
44009,108487,2023
45001,19422,2023
45003,131527,2023
45005,6678,2023
45007,155881,2023
45009,10819,2023
45011,15838,2023
45013,151533,2023
45015,170983,2023
45017,11477,2023
45019,325270,2023
45021,43243,2023
45023,24972,2023
45025,33959,2023
45027,25527,2023
45029,29842,2023
45031,49234,2023
45033,21276,2023
45035,120957,2023
45037,21302,2023
45039,17196,2023
45041,104568,2023
45043,51643,2023
45045,398936,2023
45047,53528,2023
45049,15060,2023
45051,283131,2023
45053,22731,2023
45055,49872,2023
45057,74145,2023
45059,52295,2023
45061,13504,2023
45063,223938,2023
45065,8468,2023
45067,22826,2023
45069,21464,2023
45071,29581,2023
45073,62404,2023
45075,66139,2023
45077,104992,2023
45079,324937,2023
45081,14845,2023
45083,247412,2023
45085,80047,2023
45087,21447,2023
45089,24766,2023
45091,209485,2023
46003,1909,2023
46005,13712,2023
46007,2021,2023
46009,5659,2023
46011,27120,2023
46013,29392,2023
46015,3830,2023
46017,1218,2023
46019,7709,2023
46021,1157,2023
46023,6509,2023
46025,2680,2023
46027,12058,2023
46029,21524,2023
46031,2482,2023
46033,7009,2023
46035,15263,2023
46037,4229,2023
46039,3254,2023
46041,3365,2023
46043,2092,2023
46045,3029,2023
46047,5776,2023
46049,1600,2023
46051,5873,2023
46053,3035,2023
46055,1385,2023
46057,4114,2023
46059,2384,2023
46061,2390,2023
46063,941,2023
46065,13435,2023
46067,5427,2023
46069,1082,2023
46071,1996,2023
46073,1430,2023
46075,688,2023
46077,3903,2023
46079,9075,2023
46081,21233,2023
46083,45659,2023
46085,2631,2023
46087,4091,2023
46089,1795,2023
46091,3333,2023
46093,22855,2023
46095,1344,2023
46097,1769,2023
46099,145263,2023
46101,4661,2023
46102,8705,2023
46103,83486,2023
46105,2304,2023
46107,2025,2023
46109,7397,2023
46111,1745,2023
46115,4877,2023
46117,2304,2023
46119,1042,2023
46121,5531,2023
46123,4276,2023
46125,6478,2023
46127,12356,2023
46129,4124,2023
46135,18256,2023
46137,1792,2023
47001,60288,2023
47003,37131,2023
47005,12763,2023
47007,12628,2023
47009,106941,2023
47011,84129,2023
47013,31238,2023
47015,11214,2023
47017,22182,2023
47019,45989,2023
47021,31918,2023
47023,13464,2023
47025,25852,2023
47027,6026,2023
47029,28464,2023
47031,43301,2023
47033,10631,2023
47035,49944,2023
47037,561389,2023
47039,9068,2023
47041,15549,2023
47043,41634,2023
47045,28086,2023
47047,33784,2023
47049,14517,2023
47051,34016,2023
47053,38015,2023
47055,23772,2023
47057,18657,2023
47059,56305,2023
47061,10523,2023
47063,49205,2023
47065,287473,2023
47067,5251,2023
47069,20680,2023
47071,21207,2023
47073,45592,2023
47075,13878,2023
47077,21365,2023
47079,25693,2023
47081,19724,2023
47083,6442,2023
47085,14801,2023
47087,9551,2023
47089,43703,2023
47091,14882,2023
47093,374813,2023
47095,6159,2023
47097,19677,2023
47099,32911,2023
47101,9762,2023
47103,27326,2023
47105,43737,2023
47107,41775,2023
47109,20247,2023
47111,18797,2023
47113,76173,2023
47115,22576,2023
47117,25908,2023
47119,75851,2023
47121,10095,2023
47123,36224,2023
47125,157724,2023
47127,5180,2023
47129,17114,2023
47131,24008,2023
47133,17530,2023
47135,6428,2023
47137,4092,2023
47139,14136,2023
47141,62291,2023
47143,25277,2023
47145,43295,2023
47147,55000,2023
47149,252487,2023
47151,16543,2023
47153,12627,2023
47155,77802,2023
47157,695258,2023
47159,15336,2023
47161,10602,2023
47163,127268,2023
